gauge_id gauge_name gauge_region gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
50520000 ponte_euclides_da_cunha e_atlantic -11.06030 -38.83720 26100.00000 26033.82000 high
50540000 cipo e_atlantic -11.09750 -38.51250 28000.00000 27982.18000 high
50590000 itapicuru e_atlantic -11.59970 -37.95560 nan 34079.98000 high
50591000 fazenda_trianon e_atlantic -11.66360 -37.93610 nan 34989.02000 high
50595000 usina_altamira e_atlantic -11.73470 -37.80330 35200.00000 35133.49000 high
50620000 inhambupe e_atlantic -11.78220 -38.34670 2890.00000 2896.08100 high
50660000 corte_grande e_atlantic -12.05360 -37.75500 4380.00000 4393.69300 high
50690000 cambuis e_atlantic -12.13330 -37.96670 nan 1146.86800 high
50700000 jangado e_atlantic -12.12920 -37.94140 1200.00000 1146.86800 high
50705000 fazenda_mocambinho e_atlantic -11.95000 -38.88330 nan 73.78240 high
50715000 fazenda_jacu e_atlantic -12.13470 -38.88250 nan 770.48430 high
50720000 fazenda_sao_francisco e_atlantic -12.33220 -38.79140 1210.00000 1209.65500 high
50730000 fazenda_mangabeira e_atlantic -12.23610 -38.76420 530.00000 529.04320 high
50740000 teodoro_sampaio e_atlantic -12.30720 -38.64220 448.00000 460.03000 high
50750000 pojuca e_atlantic -12.43330 -38.33330 nan 3180.65000 high
50755000 ponte_da_ba-6 e_atlantic -12.42080 -38.32170 3210.00000 3192.06900 high
50775000 fazenda_sucupira e_atlantic -12.36670 -38.15000 nan 392.11340 high
50785000 pedra_do_salgado e_atlantic -12.37610 -38.13310 4480.00000 4485.95800 high
50795000 tiririca e_atlantic -12.51190 -38.06670 4700.00000 4703.06200 high
50820000 sao_sebastiao_do_passe e_atlantic -12.50890 -38.49580 288.00000 294.07640 high
50840000 mata_de_sao_joao e_atlantic -12.52580 -38.29280 442.00000 451.30530 high
50850000 amado_bahia e_atlantic -12.56670 -38.30000 nan 472.91810 high
50860000 dias_d'avila e_atlantic -12.61670 -38.28330 nan 64.00040 medium
50870000 cajazeiras_ii e_atlantic -12.60330 -38.28720 nan 80.68450 high
50890000 emboacica e_atlantic -12.61670 -38.18330 nan 948.57050 high
50912030 acude_ipitanga_ii_montante_mont.2 e_atlantic -12.81220 -38.38610 nan nan nan
51060000 subae e_atlantic -12.51670 -38.73330 nan 168.51770 high
51060100 subae_ii e_atlantic -12.52940 -38.73390 390.00000 397.90960 high
51108000 usina_mucuge e_atlantic -12.99860 -41.39060 1780.00000 1788.92900 high
51120000 andarai e_atlantic -12.84060 -41.32220 2350.00000 2344.32900 high
51135000 cocho_dos_malheiros e_atlantic -12.44280 -41.63940 2940.00000 nan nan
51140000 porto e_atlantic -12.49110 -41.32890 6180.00000 6181.84400 high
51158000 wagner e_atlantic -12.25860 -41.16080 nan 1321.66900 high
51158100 wagner_jusante e_atlantic -12.25890 -41.16190 1320.00000 1321.66900 high
51166000 bonito e_atlantic -12.37420 -41.16970 731.00000 738.07280 high
51170000 utinga e_atlantic -12.50080 -41.20580 2710.00000 2803.36600 high
51190000 fertem e_atlantic -12.75720 -41.32890 9670.00000 9663.78300 high
51230000 fazenda_iguacu e_atlantic -12.93610 -41.06440 2130.00000 2102.94700 high
51240000 itaete e_atlantic -12.98610 -40.95810 16500.00000 16417.18000 high
51280000 iacu e_atlantic -12.76220 -40.21360 22800.00000 22760.99000 high
51310000 macajuba e_atlantic -12.18110 -40.40560 nan 2948.64000 high
51330000 fazenda_santa_fe e_atlantic -12.51560 -39.84810 32000.00000 32018.47000 high
51345000 fazenda_jurema e_atlantic -12.48750 -39.69810 4700.00000 4702.05700 high
51350000 argoim e_atlantic -12.58560 -39.52220 37900.00000 37863.95000 high
51410000 franca e_atlantic -11.55310 -40.59470 nan 2071.08600 high
51430000 gaviao_ii e_atlantic -11.47000 -39.78830 5040.00000 5040.75100 high
51440000 riachao_do_jacuipe e_atlantic -11.80670 -39.38670 7130.00000 7131.01200 high
51460000 ponte_rio_branco e_atlantic -12.23310 -39.04610 11600.00000 11566.03000 high
51490000 pedra_do_cavalo e_atlantic -12.60000 -38.98330 nan 53940.93000 high
51490001 pedra_do_cavalo_1 e_atlantic -12.60000 -38.98330 nan 53940.93000 high
51490003 pedra_do_cavalo_3 e_atlantic -12.60000 -38.98330 nan 53940.93000 high
51490004 pedra_do_cavalo_4 e_atlantic -12.60000 -38.98330 nan 53940.93000 high
51490005 pedra_do_cavalo_5 e_atlantic -12.60000 -38.98330 nan 53940.93000 high
51490080 uhe_pedra_do_cavalo_barramento e_atlantic -12.58440 -38.99890 53620.00000 53927.89000 high
51560000 nazare e_atlantic -13.03390 -39.03140 1350.00000 1348.28000 high
51640000 ubaira e_atlantic -13.26670 -39.66670 nan 3204.89200 high
51650000 mutuipe e_atlantic -13.22690 -39.50250 3800.00000 3770.01400 high
51660000 amargosa e_atlantic -13.03330 -39.60000 nan 35.17260 medium
51685000 jiquirica e_atlantic -13.17360 -39.31830 6520.00000 6475.22100 high
51750000 entroncamento_valenca e_atlantic -13.28330 -39.32220 270.00000 273.82610 high
51795000 valenca e_atlantic -13.36500 -39.08030 1110.00000 1146.49200 high
51820000 wenceslau_guimaraes e_atlantic -13.68530 -39.47720 1110.00000 1096.17000 high
51840000 tesouras e_atlantic -13.48720 -39.72940 345.00000 355.44350 high
51870000 santa_luzia e_atlantic -13.60640 -39.49080 836.00000 832.62960 high
51890000 nilo_pecanha e_atlantic -13.59670 -39.12030 2860.00000 2908.70000 high
51940000 itubera e_atlantic -13.78530 -39.17580 263.00000 269.72420 high
52020000 santana e_atlantic -13.21920 -41.60580 468.40000 450.26250 high
52050000 fazenda_canabrava e_atlantic -13.65280 -41.60610 2260.00000 2266.14000 high
52090000 cristalandia e_atlantic -14.01470 -41.44530 nan 3391.01700 high
52120000 rio_de_contas e_atlantic -13.56670 -41.81670 nan 195.63310 high
52200000 paiol e_atlantic -14.64940 -42.30170 415.00000 422.06180 high
52210000 tauape e_atlantic -14.58330 -42.45000 nan 130.66550 high
52250000 brumado e_atlantic -14.20000 -41.66670 nan 4906.81000 high
52264000 tocadas e_atlantic -14.10940 -41.42920 13500.00000 13509.91000 high
52265000 rocados e_atlantic -14.11330 -41.41440 nan 13517.40000 high
52270000 santo_antonio e_atlantic -14.09610 -41.29170 18200.00000 18243.41000 high
52360100 acude_anage_jusante e_atlantic -14.60940 -41.13750 7940.00000 nan nan
52370000 anage e_atlantic -14.60970 -41.13720 7930.00000 7934.54600 high
52391000 exu_do_gaviao e_atlantic -14.18280 -41.01530 10100.00000 nan nan
52404000 areiao e_atlantic -14.03140 -40.98250 29600.00000 29678.15000 high
52404100 sincora e_atlantic -13.83030 -40.98220 1350.00000 nan nan
52405000 lagoa_do_tamburi e_atlantic -13.87780 -40.89640 32500.00000 32611.95000 high
52406000 jacare e_atlantic -13.76250 -40.71170 2110.00000 2107.80900 high
52570000 jequie e_atlantic -13.86470 -40.08080 40400.00000 40498.39000 high
52680000 ipiau e_atlantic -14.15030 -39.70360 46500.00000 46547.88000 high
52695000 vapor e_atlantic -14.20860 -39.54610 47200.00000 47309.42000 high
52720000 fazenda_agua_fria e_atlantic -14.78330 -40.16670 nan 145.00520 low
52740000 iguai e_atlantic -14.71970 -40.07170 796.00000 nan nan
52760000 dario_meira e_atlantic -14.43670 -39.90360 2730.00000 2726.18100 high
52790000 pedrinhas e_atlantic -14.32530 -39.46360 5270.00000 5246.77300 high
52830000 ubaitaba e_atlantic -14.31250 -39.32780 54000.00000 54046.97000 high
52831000 ubaitaba_-_jusante e_atlantic -14.31690 -39.31690 54000.00000 54049.87000 high
53050000 itajuipe e_atlantic -14.67440 -39.37690 632.00000 611.73370 high
53070000 urucuca e_atlantic -14.60000 -39.28330 nan 52.71900 high
53090000 provisao e_atlantic -14.63330 -39.20000 nan 1204.77500 high
53090800 provisao_iii e_atlantic -14.65780 -39.26640 944.00000 nan nan
53091000 provisao_ii e_atlantic -14.65830 -39.22330 1180.00000 1197.49600 high
53125000 fazenda_manaus e_atlantic -15.15310 -39.76920 nan 831.63280 high
53130000 itaju_do_colonia e_atlantic -15.14440 -39.72250 1360.00000 nan nan
53140000 estiva_de_baixo e_atlantic -14.93390 -39.46750 2260.00000 2272.23500 high
53150000 santa_cruz_da_vitoria e_atlantic -14.96670 -39.83330 nan 141.40090 low
53160000 cajueiro_do_ibicarai e_atlantic -14.87810 -39.48060 997.00000 1021.83300 high
53170000 ferradas e_atlantic -14.84440 -39.33110 3850.00000 3890.13100 high
53180000 contorno_da_br-101 e_atlantic -14.81500 -39.29610 3950.00000 3993.09600 high
53460000 rio_pardo e_atlantic -15.61670 -42.55000 nan 2735.13900 high
53460500 passagem_das_eguas e_atlantic -15.66860 -42.45330 2870.00000 2844.76200 high
53470000 ch_morais_jusante e_atlantic -15.70000 -42.36670 3910.00000 nan nan
53490000 fazenda_benfica e_atlantic -15.69810 -42.17190 nan 5472.65200 high
53500000 ponte_preta e_atlantic -15.55810 -41.97780 1790.00000 nan nan
53540001 vereda_do_paraiso e_atlantic -15.49360 -41.45030 10800.00000 11241.55000 high
53620000 candido_sales e_atlantic -15.51330 -41.23670 13000.00000 12923.24000 high
53630000 inhobim e_atlantic -15.33970 -40.93280 16400.00000 16339.08000 high
53650000 itambe e_atlantic -15.24830 -40.63110 18500.00000 18414.00000 high
53670000 macarani e_atlantic -15.41670 -40.51670 nan 121.91690 high
53690000 couro_dantas e_atlantic -15.39110 -40.06610 nan 25888.43000 high
53730000 catole e_atlantic -14.93330 -40.45000 nan 1123.54800 high
53732000 caatiba_-_(fazenda__sao_paulo) e_atlantic -14.97940 -40.36420 1440.00000 1413.03300 high
53780000 itapetinga e_atlantic -15.24140 -40.23330 2870.00000 2831.02200 high
53790000 couro_dantas e_atlantic -15.39110 -40.06610 26100.00000 nan nan
53860000 tombo_de_areia e_atlantic -15.55000 -39.71670 nan 28242.87000 high
53880000 fazenda_nancy e_atlantic -15.60390 -39.51670 29400.00000 29232.21000 high
53920000 camacan e_atlantic -15.41670 -39.50000 nan 156.31210 high
53950000 mascote e_atlantic -15.56860 -39.30440 30700.00000 30473.57000 high
53980000 barracao e_atlantic -15.78330 -39.13330 nan 789.58930 high
54001000 povoado_de_vau e_atlantic -18.41750 -43.52530 371.00000 370.71990 high
54002990 mendanha_-_montante e_atlantic -18.10000 -43.50000 nan 1302.56800 high
54003000 mendanha e_atlantic -18.10000 -43.50000 nan 1302.56800 high
54010000 vila_terra_branca e_atlantic -17.31670 -43.20000 nan 7890.53700 high
54010005 vila_terra_branca_jusante e_atlantic -17.31280 -43.20780 7720.00000 7700.04500 high
54060000 porto_desejado e_atlantic -17.01670 -42.80000 nan 9548.18700 high
54110002 fazenda_jambeiro_-_grao_mogol e_atlantic -16.59140 -42.91830 4050.00000 4041.09500 high
54140000 uhe_irape_barramento e_atlantic -16.73580 -42.57310 15819.00000 15868.93000 high
54150000 porto_mandacaru e_atlantic -16.67890 -42.48560 16100.00000 16090.64000 high
54165000 ponte_vacaria e_atlantic -16.19330 -42.58500 2290.00000 2285.91600 high
54193000 rubelita e_atlantic -16.40810 -42.26530 3020.00000 nan nan
54195000 barra_do_salinas e_atlantic -16.61750 -42.30970 23400.00000 23458.67000 high
54200000 coronel_murta e_atlantic -16.63330 -42.21670 23600.00000 23600.11000 high
54220000 sao_goncalo_do_rio_preto e_atlantic -18.00780 -43.37580 202.00000 206.82770 high
54225000 senador_modestino e_atlantic -17.95310 -43.24670 426.00000 425.36670 high
54230000 carbonita e_atlantic -17.57920 -42.99530 2850.00000 2856.73400 high
54234000 itamarandiba e_atlantic -18.08970 -42.83940 158.00000 151.69660 high
54235000 ponte_mg-214 e_atlantic -17.63970 -42.67890 1720.00000 1710.72000 high
54250000 usina_turmalina e_atlantic -17.27610 -42.78110 7030.00000 7016.50800 high
54260000 ponte_alta e_atlantic -17.28250 -42.80780 6950.00000 6935.86400 high
54270000 porto_santana e_atlantic -17.15000 -42.70000 nan 7367.72000 high
54300000 minas_novas e_atlantic -17.21970 -42.59690 nan 1085.36600 high
54360000 berilo e_atlantic -16.95000 -42.50000 nan 9951.68400 high
54390000 pega e_atlantic -16.86000 -42.34830 10800.00000 10816.26000 high
54430000 setubinha e_atlantic -17.57060 -42.13420 559.00000 547.86960 high
54450000 queixada e_atlantic -17.30000 -42.00000 nan 453.01060 high
54480000 alfredo_graca e_atlantic -17.03330 -42.11670 nan 1152.89700 high
54485000 fazenda_facao e_atlantic -16.97110 -42.11560 1180.00000 1188.58000 high
54500000 aracuai e_atlantic -16.85080 -42.07890 16000.00000 16002.50000 high
54530000 itira e_atlantic -16.76080 -42.00280 nan 40533.89000 high
54540000 cbl e_atlantic -16.78470 -41.91140 1140.00000 1149.46800 high
54547000 ponte_br-367 e_atlantic -16.64000 -41.81470 142.00000 nan nan
54548000 teixeirinha_ii e_atlantic -16.64580 -41.78060 76.00000 nan nan
54548500 teixeirinha_-_br_367 e_atlantic -16.62750 -41.78780 80.00000 nan nan
54549000 teixeirinha_jusante_-_br_367 e_atlantic -16.62580 -41.78780 80.00000 nan nan
54550000 itinga e_atlantic -16.60000 -41.78330 nan 42553.42000 high
54560000 itinguinha e_atlantic -16.52530 -41.76310 1500.00000 1508.20400 high
54580000 itaobim e_atlantic -16.56920 -41.50310 45600.00000 45598.76000 high
54590000 sao_joao_grande e_atlantic -16.68940 -41.49860 1350.00000 1327.05500 high
54660000 medina e_atlantic -16.23330 -41.46670 nan 456.61370 medium
54710000 jequitinhonha e_atlantic -16.42750 -41.01360 50500.00000 50603.99000 high
54730000 fazenda_boa_sorte e_atlantic -16.65000 -41.01670 nan 1881.61500 high
54730005 fazenda_boa_sorte_jusante e_atlantic -16.62220 -41.02810 1900.00000 1893.52800 high
54760000 almenara e_atlantic -16.16670 -40.70000 nan 55442.75000 high
54770000 fazenda_cajueiro e_atlantic -16.12000 -40.73920 2820.00000 2817.88400 high
54780000 jacinto e_atlantic -16.13580 -40.30610 62700.00000 62785.33000 high
54810000 porto_itapoa e_atlantic -16.00000 -39.93330 nan 66849.62000 high
54940000 uhe_itapebi_barramento e_atlantic -15.96830 -39.58970 68100.00000 nan nan
54950000 itapebi e_atlantic -15.94830 -39.52360 68900.00000 68283.32000 high
55130000 pouso_alegre e_atlantic -16.43330 -39.90000 nan 1403.21700 high
55150000 duas_barras e_atlantic -16.36670 -39.83330 nan 1673.37900 high
55170000 fazenda_limoeiro e_atlantic -16.42420 -39.35360 2410.00000 2436.47300 high
55240000 guaratinga e_atlantic -16.57000 -39.55560 nan 35.62880 low
55241000 ponte_br-101 e_atlantic -16.61560 -39.53780 751.00000 763.99500 high
55330000 jucurucu e_atlantic -16.83860 -40.15640 936.00000 941.59900 high
55340000 itamaraju e_atlantic -17.04530 -39.54360 2760.00000 2764.48100 high
55350000 cachoeira_santa_clara e_atlantic -17.01670 -40.06670 nan 71.49910 high
55360000 sao_jose_do_prado e_atlantic -17.18750 -39.98220 878.00000 854.95790 high
55370000 cachoeira_grande e_atlantic -17.25280 -39.77420 1800.00000 1762.95700 high
55380000 fazenda_rio_do_sul e_atlantic -17.24940 -39.62110 1980.00000 1955.55400 high
55430000 umburatiba e_atlantic -17.23330 -40.58330 nan 1033.26300 high
55460000 medeiros_neto e_atlantic -17.37530 -40.22140 3230.00000 3233.87200 high
55465000 ibiraja e_atlantic -17.19580 -40.17030 nan 331.84490 high
55470000 vila_progresso e_atlantic -17.43330 -40.06670 nan 3968.84500 high
55490000 fazenda_cascata e_atlantic -17.51280 -39.64500 4720.00000 4768.00100 high
55510000 helvecia e_atlantic -17.79920 -39.66390 2960.00000 nan nan
55520000 mucuri e_atlantic -17.59610 -41.49140 nan 2096.48200 high
55520001 mucuri e_atlantic -17.59610 -41.49140 2080.00000 2096.48200 high
55550000 fazenda_santa_helena e_atlantic -17.48330 -41.28330 nan 2838.55200 high
55560000 fazenda_diacui e_atlantic -17.48640 -41.24860 5100.00000 5143.98800 high
55590000 pedro_versiani e_atlantic -17.87890 -41.31080 nan 1071.69500 high
55610000 francisco_sa e_atlantic -17.73860 -41.12220 1850.00000 1857.77800 high
55630000 carlos_chagas e_atlantic -17.70420 -40.76170 9160.00000 9211.65000 high
55660000 sao_pedro_do_pampa e_atlantic -17.32030 -40.67640 1940.00000 1965.45100 high
55699998 nanuque_montante e_atlantic -17.84190 -40.38220 13700.00000 13799.12000 high
55700000 nanuque e_atlantic -17.83330 -40.35000 nan 14244.28000 high
55720000 uhe_santa_clara_jusante e_atlantic -17.89780 -40.19670 14500.00000 14647.01000 high
55740000 fazenda_martinica e_atlantic -18.09890 -39.89330 nan 14925.41000 high
55744000 cristal e_atlantic -18.09080 -40.11420 nan 1248.70500 high
55746000 pedro_canario_(estancia_pico) e_atlantic -18.26470 -40.03360 1670.00000 1637.77700 high
55747000 itauninhas__(br-101) e_atlantic -18.41220 -39.93640 597.00000 592.69430 high
55779000 fidelandia_montante e_atlantic -18.19360 -41.24860 781.00000 719.26700 medium
55780000 fidelandia e_atlantic -18.20000 -41.25000 nan 719.26700 medium
55780002 fidelandia_velho se_atlantic -18.20000 -41.75000 nan 766.18720 medium
55790000 ataleia e_atlantic -18.04530 -41.11220 424.00000 425.14560 high
55795000 fazenda_cachoeira_bonita e_atlantic -18.32390 -40.77970 nan 143.78710 medium
55800005 fazenda_sao_mateus e_atlantic -18.12310 -40.88310 4170.00000 4144.77400 high
55850000 sao_joao_da_cachoeira_grande e_atlantic -18.56390 -40.33610 6930.00000 6908.68300 high
55884990 jusante_barra_do_ariranha e_atlantic -18.66560 -41.09920 1490.00000 1484.39100 high
55884998 barra_do_ariranha_-_montante e_atlantic -18.66670 -41.10000 nan 1483.37900 high
55885000 barra_do_ariranha e_atlantic -18.66670 -41.05000 nan 1537.58300 high
55895000 barra_do_rio_preto e_atlantic -18.69360 -40.88190 nan 2467.82500 high
55900000 barra_de_sao_francisco e_atlantic -18.75310 -40.89250 214.00000 220.09570 high
55920000 corrego_da_boa_esperanca e_atlantic -18.70060 -40.44190 4190.00000 4172.23300 high
55960000 boca_da_vala e_atlantic -18.65110 -40.08890 12000.00000 11962.00000 high
55970000 fazenda_piaunas e_atlantic -18.64500 -40.00170 nan 12043.40000 high
55990200 sao_jorge_da_barra_seca se_atlantic -18.84940 -40.33810 454.50000 440.34530 high
56005000 fazenda_do_retiro se_atlantic -20.93330 -43.68330 nan 89.19020 high
56010000 ponte_do_sao_lourenco se_atlantic -20.78330 -43.56670 nan 572.62530 high
56012000 cachoeira_do_guarara se_atlantic -20.75000 -43.56670 nan 169.80300 high
56028000 piranga se_atlantic -20.69060 -43.29940 1400.00000 1418.38000 high
56040000 desterro_do_melo se_atlantic -21.15000 -43.51670 nan 44.62990 medium
56050000 alto_rio_doce se_atlantic -21.03330 -43.40000 nan 220.73260 high
56055000 braz_pires se_atlantic -20.84750 -43.24190 1090.00000 1107.84100 high
56065000 senador_firmino se_atlantic -20.91170 -43.09720 297.00000 284.57810 high
56075000 porto_firme se_atlantic -20.67030 -43.08810 4260.00000 4277.91000 high
56085000 seriquite se_atlantic -20.72330 -42.92280 342.00000 334.28610 high
